gameId,homeRate,awayRate,pLogistic,pGoals,pWin,season,date,home,away,homeGoals,awayGoals,homeGoalie,awayGoalie
2025020034,3.611895644997528,2.8597170259835534,0.588018173379367,0.614080270580005,0.601049221979686,2025,2025-10-11,COL,DAL,4.0,4.0,Scott Wedgewood,Jake Oettinger
2025020035,3.20294080703476,2.7114185352813402,0.5953332175326964,0.5783852676989563,0.5868592426158263,2025,2025-10-11,EDM,VAN,3.0,1.0,Calvin Pickard,Thatcher Demko
2025020036,3.1178579534922313,3.077529651534691,0.4930442134863183,0.5063047412873842,0.4996744773868512,2025,2025-10-11,SJS,ANA,6.0,7.0,Yaroslav Askarov,Petr Mrazek
2025020037,2.70060487446243,3.246774083884578,0.3814593248000658,0.41320384242008684,0.3973315836100763,2025,2025-10-11,SEA,VGK,2.0,1.0,Joey Daccord,Adin Hill
2025020038,3.098794204031408,3.248185551247296,0.4349465875447815,0.476813812325245,0.4558801999350133,2025,2025-10-12,NYR,WSH,0.0,1.0,Jonathan Quick,Charlie Lindgren
2025020039,2.7992903999878274,3.3106300843041834,0.40803332987238317,0.41969476842398556,0.41386404914818437,2025,2025-10-13,BUF,COL,1.0,3.0,Alex Lyon,Scott Wedgewood
2025020040,3.247569008966085,3.254538424240664,0.49520364242728826,0.49889513492062443,0.4970493886739563,2025,2025-10-13,BOS,TBL,3.0,4.0,Joonas Korpisalo,Jonas Johansson
2025020041,3.478699263784937,2.611334361136284,0.6135273466105466,0.6348166041555457,0.6241719753830461,2025,2025-10-13,OTT,NSH,1.0,4.0,Linus Ullmark,Juuse Saros
2025020042,3.005887038484602,3.12770123330942,0.4851569548371265,0.4807814087403947,0.4829691817887606,2025,2025-10-13,NYI,WPG,2.0,5.0,Ilya Sorokin,Eric Comrie
2025020043,3.1361939169493827,2.6970929867556066,0.5555017133610557,0.5705678656148735,0.5630347894879646,2025,2025-10-13,TOR,DET,2.0,3.0,Anthony Stolarz,Cam Talbot
2025020044,2.816483867578259,3.2779284902398147,0.4297362095116457,0.4273613354491804,0.42854877248041306,2025,2025-10-13,PHI,FLA,5.0,2.0,Dan Vladar,Daniil Tarasov
2025020045,3.1860883588383335,2.7399491730227066,0.5109919588032421,0.5711515529599815,0.5410717558816118,2025,2025-10-13,CBJ,NJD,2.0,3.0,Jet Greaves,Jake Allen
2025020046,2.8501346416875344,2.9340498304766407,0.49070133579197395,0.48638501608769424,0.4885431759398341,2025,2025-10-13,VAN,STL,2.0,5.0,Kevin Lankinen,Jordan Binnington
2025020047,2.7675373486114108,3.097654045326759,0.43498642090036843,0.44695201794909534,0.4409692194247319,2025,2025-10-13,MIN,LAK,3.0,3.0,Jesper Wallstedt,Darcy Kuemper
2025020048,2.827509325921145,3.5309785923833656,0.3640104040379953,0.39214724555615577,0.37807882479707555,2025,2025-10-13,CHI,UTA,3.0,1.0,Spencer Knight,Vitek Vanecek
2025020049,3.420666256446719,2.9533220282131114,0.5723616913648882,0.5719419689218861,0.5721518301433872,2025,2025-10-14,TOR,NSH,7.0,4.0,Cayden Primeau,Justus Annunen
2025020050,3.172754918789354,2.853013662962539,0.543210521681816,0.5506987556945652,0.5469546386881906,2025,2025-10-14,MTL,SEA,5.0,4.0,Samuel Montembeault,Joey Daccord
2025020051,2.7804666792896646,3.0215797434589122,0.4357367148778828,0.46100529575816,0.44837100531802143,2025,2025-10-14,NYR,EDM,0.0,2.0,Igor Shesterkin,Stuart Skinner
2025020052,3.184072838645975,2.7976588417494934,0.5771759735350188,0.5614217574442625,0.5692988654896407,2025,2025-10-14,WSH,TBL,3.0,2.0,Logan Thompson,Andrei Vasilevskiy
2025020053,2.7960570614559397,2.967526860060538,0.46101344644116293,0.4721589677804564,0.46658620711080967,2025,2025-10-14,CGY,VGK,2.0,4.0,Dustin Wolf,Akira Schmid
2025020054,3.2966085981916424,2.938206911215064,0.5384592765454935,0.555870726437621,0.5471650014915572,2025,2025-10-14,DAL,MIN,5.0,2.0,Jake Oettinger,Filip Gustavsson
2025020055,2.6587250268225073,3.9585901652224083,0.259733770391754,0.3093288631825908,0.28453131678717236,2025,2025-10-14,SJS,CAR,1.0,5.0,Alex Nedeljkovic,Brandon Bussi
2025020056,3.2805329701403183,3.1175654651466953,0.5108587163413001,0.52512966749201,0.5179941919166551,2025,2025-10-14,ANA,PIT,4.0,3.0,Lukas Dostal,Tristan Jarry
2025020057,2.837725944503943,3.1238294373100985,0.42756932926907565,0.4543468190290051,0.44095807414904037,2025,2025-10-15,BUF,OTT,8.0,4.0,Alex Lyon,Leevi Merilinen
2025020058,2.8151369799573724,2.9436674219585846,0.47178887925099133,0.4791136524458359,0.47545126584841363,2025,2025-10-15,DET,FLA,4.0,1.0,Cam Talbot,Sergei Bobrovsky
2025020059,3.817232154231176,2.4227058652450966,0.7021968181694939,0.7086485097806394,0.7054226639750667,2025,2025-10-15,STL,CHI,3.0,8.0,Joel Hofer,Arvid Soderblom
2025020060,3.479412475202086,2.584676468485116,0.6712144926752408,0.6391943449674202,0.6552044188213305,2025,2025-10-15,UTA,CGY,3.0,1.0,Karel Vejmelka,Devin Cooley
2025020061,3.163057370799412,2.6070633329573325,0.586658073375884,0.5895682603103382,0.5881131668431111,2025,2025-10-16,TOR,NYR,2.0,1.0,Anthony Stolarz,Igor Shesterkin
2025020062,3.3603988240523894,2.7435776503940823,0.5657036758267735,0.5965909950679751,0.5811473354473743,2025,2025-10-16,MTL,NSH,3.0,2.0,Jakub Dobes,Juuse Saros
2025020063,3.395986973912624,2.683434405498441,0.5892061381819955,0.6114694532379619,0.6003377957099787,2025,2025-10-16,OTT,SEA,3.0,3.0,Linus Ullmark,Philipp Grubauer
2025020064,3.085566552189071,2.7303232820308545,0.579045383082269,0.557261984388264,0.5681536837352665,2025,2025-10-16,NJD,FLA,3.0,1.0,Jake Allen,Daniil Tarasov
2025020065,2.790665842069008,3.272305083006175,0.4311773101595901,0.4240311022415245,0.4276042062005573,2025,2025-10-16,NYI,EDM,4.0,2.0,David Rittich,Stuart Skinner
2025020066,2.6491320356264425,3.30081209353349,0.38245204010657524,0.3967653101016288,0.389608675104102,2025,2025-10-16,PHI,WPG,2.0,5.0,Samuel Ersson,Connor Hellebuyck
2025020067,3.0434374178118198,3.50070019848481,0.4175645501008294,0.43039373898914884,0.4239791445449891,2025,2025-10-16,CBJ,COL,1.0,4.0,Elvis Merzlikins,Scott Wedgewood
2025020068,3.2247866676188064,2.902837340932637,0.5443206949073776,0.5506368753390132,0.5474787851231954,2025,2025-10-16,DAL,VAN,3.0,5.0,Casey DeSmith,Thatcher Demko
2025020069,3.3816378404832337,2.5544066630680287,0.621540772959209,0.6303335733535582,0.6259371731563836,2025,2025-10-16,VGK,BOS,6.0,5.0,Akira Schmid,Jeremy Swayman
2025020070,2.8703994548583287,3.5301503118346016,0.35120672453199464,0.39902810518558846,0.3751174148587916,2025,2025-10-16,ANA,CAR,1.0,4.0,Lukas Dostal,Frederik Andersen
2025020071,3.5588990038298816,2.6346869022827604,0.6523003233456504,0.6421934114067326,0.6472468673761915,2025,2025-10-16,LAK,PIT,2.0,4.0,Anton Forsberg,Arturs Silovs
2025020072,2.9582314292844205,3.01744347840986,0.47789410178029196,0.4905327890096835,0.48421344539498773,2025,2025-10-17,DET,TBL,2.0,1.0,John Gibson,Andrei Vasilevskiy
2025020073,3.102471952425345,2.7632193114449026,0.5521522002850242,0.5544760031469054,0.5533141017159648,2025,2025-10-17,WSH,MIN,5.0,1.0,Logan Thompson,Filip Gustavsson
2025020074,3.1396204612068335,3.034581007453648,0.4679728749707631,0.5164814967866691,0.4922271858787161,2025,2025-10-17,CHI,VAN,2.0,2.0,Spencer Knight,Kevin Lankinen
2025020075,3.7762894387657098,2.433050249930303,0.7110089101093288,0.7020524751999215,0.7065306926546251,2025,2025-10-17,UTA,SJS,6.0,3.0,Karel Vejmelka,Yaroslav Askarov
2025020076,2.8674981825484998,3.0732085860758676,0.45195073489320453,0.46708615538131515,0.4595184451372598,2025,2025-10-18,BUF,FLA,3.0,0.0,Alex Lyon,Sergei Bobrovsky
2025020077,3.301448643118676,2.6851336180595293,0.5748471441486332,0.5974067798527161,0.5861269620006746,2025,2025-10-18,OTT,NYI,4.0,5.0,Linus Ullmark,Ilya Sorokin
2025020078,2.9574801298093045,2.9471727910149146,0.5151227103426977,0.5016411666851295,0.5083819385139137,2025,2025-10-18,NJD,EDM,5.0,3.0,Jake Allen,Calvin Pickard
2025020079,3.232656151295342,2.5050185381212513,0.606699270964065,0.6169095069942468,0.6118043889791559,2025,2025-10-18,TOR,SEA,3.0,4.0,Anthony Stolarz,Joey Daccord
2025020080,3.21146732066905,2.839689225050858,0.5684825297693649,0.5587839463534789,0.563633238061422,2025,2025-10-18,MTL,NYR,3.0,4.0,Samuel Montembeault,Jonathan Quick
2025020081,3.2730110570837643,2.8561305807119357,0.5465857346530869,0.565459277567965,0.556022506110526,2025,2025-10-18,PHI,MIN,2.0,1.0,Dan Vladar,Jesper Wallstedt
2025020082,3.5105030841157396,2.7290953351330476,0.6072370597879286,0.6204655431942121,0.6138513014910704,2025,2025-10-18,CBJ,TBL,3.0,2.0,Jet Greaves,Jonas Johansson
2025020083,3.2776005043122196,2.929512865713812,0.49346101622617516,0.5543881553098666,0.5239245857680209,2025,2025-10-18,STL,DAL,3.0,1.0,Jordan Binnington,Jake Oettinger
2025020084,3.49656142512791,2.398456327106235,0.6787717639539577,0.6714564651856787,0.6751141145698182,2025,2025-10-18,WPG,NSH,4.0,1.0,Connor Hellebuyck,Juuse Saros
2025020085,3.5342199675045443,2.6265566901986053,0.6319168814669528,0.6400908914139894,0.6360038864404711,2025,2025-10-18,COL,BOS,4.0,1.0,Scott Wedgewood,Jeremy Swayman
2025020086,2.9731850402252555,3.066523251255988,0.4624365758884362,0.4851611582109833,0.47379886704970975,2025,2025-10-18,LAK,CAR,3.0,4.0,Anton Forsberg,Brandon Bussi
2025020087,3.3218521852251146,2.5250709453922133,0.6448812053961074,0.6265744862070985,0.6357278458016029,2025,2025-10-18,VGK,CGY,6.0,1.0,Adin Hill,Dustin Wolf
2025020088,2.7230610016370527,3.6598368161130828,0.31589004920460656,0.3578441104589709,0.33686707983178876,2025,2025-10-18,SJS,PIT,0.0,3.0,Alex Nedeljkovic,Tristan Jarry
2025020089,3.3104189876315795,2.6732773572146833,0.6168246456715306,0.6006601823519532,0.6087424140117419,2025,2025-10-19,WSH,VAN,3.0,4.0,Charlie Lindgren,Thatcher Demko
2025020090,2.940135091121168,2.901703904768413,0.5063549090321697,0.5061893310215938,0.5062721200268818,2025,2025-10-19,DET,EDM,4.0,2.0,John Gibson,Stuart Skinner
2025020091,3.090027999383539,3.1714417130488974,0.4398166498494085,0.48726805454541733,0.4635423521974129,2025,2025-10-19,CHI,ANA,2.0,1.0,Spencer Knight,Lukas Dostal
2025020092,3.769043448217053,2.6166968693729964,0.678902301778886,0.672954404367889,0.6759283530733875,2025,2025-10-19,UTA,BOS,3.0,2.0,Vitek Vanecek,Joonas Korpisalo
2025020093,2.9905050151643104,2.5750770012891318,0.5472378241929241,0.5683032546594134,0.5577705394261687,2025,2025-10-20,NYR,MIN,1.0,3.0,Igor Shesterkin,Filip Gustavsson
2025020094,2.9983854823278957,2.811428031543983,0.5147712070846288,0.5302120589389674,0.5224916330117981,2025,2025-10-20,PHI,SEA,5.0,2.0,Dan Vladar,Joey Daccord
2025020095,3.2679544241794005,2.7508569593095453,0.5609727319904624,0.5817301446443146,0.5713514383173885,2025,2025-10-20,MTL,BUF,4.0,2.0,Jakub Dobes,Alex Lyon
2025020096,2.6492204840393674,2.995191936772847,0.44075171146227077,0.44340213709961285,0.4420769242809418,2025,2025-10-20,CGY,WPG,1.0,2.0,Dustin Wolf,Connor Hellebuyck
2025020097,3.0530239433286077,3.048203065711954,0.4764845783979901,0.5007427961483812,0.48861368727318566,2025,2025-10-20,VGK,CAR,4.0,1.0,Akira Schmid,Frederik Andersen
2025020098,3.1075346275120515,2.5903365984135247,0.5624478133066186,0.5839006588047957,0.5731742360557072,2025,2025-10-21,TOR,NJD,2.0,5.0,Anthony Stolarz,Jake Allen
2025020099,2.9065972266871976,2.7953312367431424,0.49707629693196004,0.518149296810491,0.5076127968712255,2025,2025-10-21,OTT,EDM,2.0,3.0,Linus Ullmark,Stuart Skinner
2025020100,3.798567231199702,2.5023048916253083,0.69233660388096,0.6942337508577819,0.6932851773693709,2025,2025-10-21,NYI,SJS,4.0,3.0,Ilya Sorokin,Yaroslav Askarov
2025020101,3.3684174530155415,3.0636690279722956,0.5423642692927739,0.5468274028010605,0.5445958360469172,2025,2025-10-21,PIT,VAN,5.0,1.0,Arturs Silovs,Kevin Lankinen
2025020102,3.675184549139916,2.3590270784305885,0.7190348558472398,0.7008735974848745,0.7099542266660572,2025,2025-10-21,WSH,SEA,4.0,1.0,Logan Thompson,Matt Murray
2025020103,2.7278226384466615,3.0173394396980764,0.44073428474779597,0.4529895006905601,0.44686189271917803,2025,2025-10-21,BOS,FLA,3.0,4.0,Jeremy Swayman,Sergei Bobrovsky
2025020104,2.782860261048418,2.761409665416849,0.46746819024792485,0.5035417825142547,0.4855049863810898,2025,2025-10-21,STL,LAK,1.0,2.0,Jordan Binnington,Darcy Kuemper
2025020105,3.2326556998772853,2.9226742086248456,0.5467647744777112,0.5486562866109879,0.5477105305443495,2025,2025-10-21,NSH,ANA,2.0,5.0,Juuse Saros,Lukas Dostal
2025020106,3.604015208013727,3.114753373529917,0.6052443689144231,0.573381930619043,0.589313149766733,2025,2025-10-21,DAL,CBJ,1.0,5.0,Jake Oettinger,Elvis Merzlikins
2025020107,3.0004087530391352,3.0379938023447446,0.5091653991000441,0.4940128856770741,0.5015891423885591,2025,2025-10-21,UTA,COL,4.0,3.0,Karel Vejmelka,Scott Wedgewood
2025020108,2.9189642483622458,2.896405330547935,0.47550782853522894,0.5036365984788695,0.48957221350704927,2025,2025-10-22,NJD,MIN,4.0,1.0,Nico Daws,Filip Gustavsson
2025020109,3.142590660913162,3.127030170373348,0.48751534622450016,0.502402172361497,0.4949587592929986,2025,2025-10-22,BUF,DET,4.0,2.0,Colten Ellis,John Gibson
2025020110,2.915745164699399,2.8216009748078736,0.5232901844892177,0.5153103920160041,0.519300288252611,2025,2025-10-22,CGY,MTL,1.0,2.0,Dustin Wolf,Jakub Dobes
2025020111,3.311298831794382,3.125249772319181,0.5267990253747772,0.5286033010941645,0.5277011632344708,2025,2025-10-23,BOS,ANA,5.0,7.0,Joonas Korpisalo,Petr Mrazek
2025020112,3.222222085574268,2.6105548522492366,0.5902417453795477,0.5978831440674452,0.5940624447234965,2025,2025-10-23,OTT,PHI,2.0,1.0,Linus Ullmark,Dan Vladar
2025020113,3.7250345578608264,2.4343413898442203,0.7119617248234562,0.695465458713048,0.7037135917682521,2025,2025-10-23,TBL,CHI,2.0,3.0,Andrei Vasilevskiy,Spencer Knight
2025020114,3.290841600794018,2.768611798388793,0.6247095637761321,0.5822668143791789,0.6034881890776556,2025,2025-10-23,FLA,PIT,3.0,5.0,Sergei Bobrovsky,Tristan Jarry
2025020115,3.287241815061367,2.9659570625697755,0.5473013995972431,0.5500397829844108,0.548670591290827,2025,2025-10-23,NYI,DET,7.0,2.0,David Rittich,Cam Talbot
2025020116,3.608705608206046,2.3616647474329966,0.7022444912036713,0.6920211842867192,0.6971328377451953,2025,2025-10-23,NYR,SJS,5.0,6.0,Igor Shesterkin,Alex Nedeljkovic
2025020117,2.945009060860623,2.872730534973278,0.5038399858917041,0.5116737097241756,0.5077568478079398,2025,2025-10-23,STL,UTA,4.0,7.0,Jordan Binnington,Karel Vejmelka
2025020118,2.9680699723488897,2.9389748264533755,0.4881939157273609,0.5046565316091702,0.4964252236682656,2025,2025-10-23,NSH,VAN,2.0,1.0,Juuse Saros,Thatcher Demko
2025020119,2.7931049737291422,2.9840860512778105,0.46811201384579104,0.46903196569369976,0.4685719897697454,2025,2025-10-23,DAL,LAK,2.0,3.0,Jake Oettinger,Darcy Kuemper
2025020120,3.27926930487927,2.3291669810282287,0.6632446537947346,0.652882514410744,0.6580635841027394,2025,2025-10-23,WPG,SEA,0.0,3.0,Connor Hellebuyck,Joey Daccord
2025020121,3.1895358449329025,2.9324577191277275,0.5338724444626474,0.5404831513643915,0.5371777979135195,2025,2025-10-23,COL,CAR,4.0,4.0,Trent Miner,Frederik Andersen
2025020122,3.37568067945778,2.6704186725570795,0.6548647263722932,0.6106421426830171,0.6327534345276551,2025,2025-10-23,EDM,MTL,6.0,5.0,Calvin Pickard,Samuel Montembeault
2025020123,2.872867878904789,3.0733192199336843,0.4385720120479252,0.46793961237041687,0.453255812209171,2025,2025-10-24,BUF,TOR,5.0,3.0,Alex Lyon,Anthony Stolarz
2025020124,3.8781434408056534,2.309788518995878,0.7365362113768548,0.7328451399737219,0.7346906756752883,2025,2025-10-24,NJD,SJS,3.0,1.0,Jake Allen,Yaroslav Askarov
2025020125,3.0127993673167324,2.9377298429980474,0.46579492902712655,0.5119915358354581,0.48889323243129235,2025,2025-10-24,CBJ,WSH,1.0,5.0,Jet Greaves,Logan Thompson
2025020126,3.0166019610232797,2.7406685767780887,0.5808657756156022,0.5447456430944169,0.5628057093550095,2025,2025-10-24,WPG,CGY,5.0,3.0,Eric Comrie,Dustin Wolf
2025020127,3.0805603524446097,3.1593792790572652,0.46458304965116315,0.4876534271420335,0.47611823839659834,2025,2025-10-25,PHI,NYI,3.0,3.0,Samuel Ersson,Ilya Sorokin
2025020128,2.7759146569113726,3.4388586577962363,0.38027999699504256,0.39713731402597824,0.38870865551051037,2025,2025-10-25,BOS,COL,3.0,2.0,Jeremy Swayman,Scott Wedgewood
2025020129,3.5713406460558725,2.960424967766428,0.6080154865719597,0.5926312191476144,0.6003233528597871,2025,2025-10-25,TBL,ANA,4.0,3.0,Jonas Johansson,Lukas Dostal
2025020130,2.9156105118711366,2.849371284762371,0.5308134235442977,0.5107452678921196,0.5207793457182086,2025,2025-10-25,FLA,VGK,3.0,0.0,Sergei Bobrovsky,Akira Schmid
2025020131,2.9112085964819534,2.9950651168036173,0.49358305855279855,0.48652677111448717,0.49005491483364283,2025,2025-10-25,MIN,UTA,2.0,6.0,Filip Gustavsson,Karel Vejmelka
2025020132,3.361405198861298,2.9975212589009694,0.5641985314253215,0.5561820549177837,0.5601902931715526,2025,2025-10-25,TOR,BUF,4.0,3.0,Cayden Primeau,Ukko-Pekka Luukkonen
2025020133,2.8970250029618647,2.936948000038749,0.48540529930214077,0.4935413942504177,0.48947334677627924,2025,2025-10-25,DET,STL,6.0,4.0,John Gibson,Jordan Binnington
2025020134,3.736130960979674,3.1813367607278504,0.6022796085978324,0.5819183942443157,0.5920990014210741,2025,2025-10-25,PIT,CBJ,4.0,4.0,Arturs Silovs,Elvis Merzlikins
2025020135,3.066986817150201,2.941393711882974,0.5130596969621803,0.5199728942224856,0.516516295592333,2025,2025-10-25,WSH,OTT,1.0,7.0,Charlie Lindgren,Linus Ullmark
2025020136,2.819961434356884,3.114305987033759,0.4488969823648421,0.4529354345449011,0.45091620845487157,2025,2025-10-25,VAN,MTL,3.0,4.0,Kevin Lankinen,Jakub Dobes
2025020137,2.615989064930613,3.10277490223103,0.3988308797691942,0.421084786711701,0.4099578332404476,2025,2025-10-25,NSH,LAK,4.0,4.0,Juuse Saros,Darcy Kuemper
2025020138,3.105780846701837,3.1994749515730145,0.4793664559734509,0.4853990675132302,0.48238276174334055,2025,2025-10-25,DAL,CAR,3.0,2.0,Jake Oettinger,Brandon Bussi
2025020139,2.6869082348444286,2.9753602851236507,0.41869685535639944,0.4528387448480978,0.4357678001022486,2025,2025-10-25,SEA,EDM,3.0,2.0,Joey Daccord,Stuart Skinner
2025020140,3.0117030689483033,2.928338585598682,0.5215859618241173,0.5133292980534654,0.5174576299387914,2025,2025-10-26,NJD,COL,4.0,3.0,Jake Allen,Trent Miner
2025020141,3.0340471500160238,2.7673477077963944,0.5310142924410962,0.543095336520602,0.5370548144808491,2025,2025-10-26,TBL,VGK,2.0,1.0,Andrei Vasilevskiy,Carl Lindbom
2025020142,3.315205564477409,2.678191001742428,0.6159650700990237,0.6005633387884222,0.608264204443723,2025,2025-10-26,MIN,SJS,5.0,6.0,Jesper Wallstedt,Yaroslav Askarov
2025020143,3.4628458667664135,2.6970131698867887,0.6434121396736928,0.618848669675548,0.6311304046746204,2025,2025-10-26,WPG,UTA,2.0,3.0,Connor Hellebuyck,Vitek Vanecek
2025020144,2.782056435138548,3.3808537128371796,0.37515916065621446,0.4065513206651156,0.390855240660665,2025,2025-10-26,CHI,LAK,1.0,3.0,Arvid Soderblom,Anton Forsberg
2025020145,2.9425158393625015,3.1407493473160666,0.4312256172069806,0.46863294113058007,0.44992927916878034,2025,2025-10-26,NSH,DAL,2.0,3.0,Justus Annunen,Casey DeSmith
2025020146,2.821902408722048,2.7591282305429963,0.5223502009639058,0.5103445377239676,0.5163473693439367,2025,2025-10-26,CGY,NYR,5.0,1.0,Dustin Wolf,Igor Shesterkin
2025020147,2.806213505543027,2.994703583993179,0.45483159218153035,0.4694941916631515,0.46216289192234095,2025,2025-10-26,VAN,EDM,4.0,3.0,Thatcher Demko,Calvin Pickard
